1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Last Update,Year,Sub Region,BU,Cluster,Country,Category,Range,Campaign,Playb ID,MX ID,CDU Naming,Burst,Media,Media Subtype,PM Type,Initial Date,End Date,Duration (W),Duration (D),Initial Month (num),Initial Month,End Month,Total Budget,Q1,Q2,Q3,Q4,Budget Check,Total WOA,W Off Air,Total TRPs,Total R1+,Total R3+,NS vs WM,Medium vs Campaign Budget,Medium vs Range Buget,Campaign vs Range Budget,Campaign vs Category Budget,Range vs Category Budget,Count Unique Campaigns,Similarity Index,Bgt Unique Cmps,Count Similar Campaigns,Bgt Similar Cmp,Similarity Check,is Q1?,SIX excl Q1,Sum of Sim Campaign Budget,Biggest Budget for the Sim Cmpn (cluster),Country Flag,Lead Country,Media Lead,Country + BU,Category Leads,// Q1,// Q2,// Q3,// Q4,Sort Media Subtype,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Luminous 630,Polaris,GL009,,, 1 ,Digital,PM & FF,Full Funnel Advanced,6-Jan-25,31-Mar-25,12,84,1,Jan,Mar, 132 , 132 , -   , -   , -   , TRUE , 9 ,,,51%,,,51%,51%,100%,27%,27.4%, 0.22 , 0.06 , 131.66 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 1 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Luminous 630,Polaris,GL009,,, 2 ,Digital,PM & FF,Full Funnel Advanced,6-Oct-25,31-Dec-25,12,86,10,Oct,Dec, 132 , -   , -   , -   , 132 , TRUE , 9 ,,,51%,,,51%,51%,100%,27%,27.4%, 0.22 , 0.06 , 131.66 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 1 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Q10,Q10 Body,GL062,,, 2 ,Digital,Influencers,Non PM,6-Oct-25,31-Dec-25,12,86,10,Oct,Dec, 39 , -   , -   , -   , 39 , TRUE ,,,,,,,5%,5%,100%,30%,29.8%, 0.22 , 0.07 , 38.78 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 4 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Luminous 630,Polaris,GL009,,, 1 ,Digital,Influencers,Non PM,6-Jan-25,31-Mar-25,12,84,1,Jan,Mar, 29 , 29 , -   , -   , -   , TRUE ,,,,,,,8%,8%,100%,27%,27.4%, 0.22 , 0.06 , 28.97 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 4 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Q10,Q10 Body,GL062,,, 1 ,Traditional,Open TV,Non PM,6-Jan-25,31-Mar-25,12,84,1,Jan,Mar, 113 , 113 , -   , -   , -   , TRUE , 9 ,," 1,191 ",72%,46%,,40%,40%,100%,30%,29.8%, 0.22 , 0.07 , 112.78 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 2 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Q10,Q10 Body,GL062,,, 2 ,Traditional,Open TV,Non PM,6-Oct-25,31-Dec-25,12,86,10,Oct,Dec, 113 , -   , -   , -   , 113 , TRUE , 9 ,," 1,059 ",70%,43%,,40%,40%,100%,30%,29.8%, 0.22 , 0.07 , 112.78 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 2 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Q10,Q10 Body,GL062,,, 1 ,Traditional,Paid TV,Non PM,6-Jan-25,31-Mar-25,12,84,1,Jan,Mar, 25 , 25 , -   , -   , -   , TRUE , 9 ,, 410 ,,,,9%,9%,100%,30%,29.8%, 0.22 , 0.07 , 25.41 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 3 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Q10,Q10 Body,GL062,,, 2 ,Traditional,Paid TV,Non PM,6-Oct-25,31-Dec-25,12,86,10,Oct,Dec, 25 , -   , -   , -   , 25 , TRUE , 9 ,, 396 ,,,,9%,9%,100%,30%,29.8%, 0.22 , 0.07 , 25.41 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 3 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Q10,Q10 Body,GL062,,, 1 ,Digital,PM & FF,Full Funnel Advanced,6-Jan-25,31-Mar-25,12,84,1,Jan,Mar, 132 , 132 , -   , -   , -   , TRUE , 9 ,,,51%,,,46%,46%,100%,30%,29.8%, 0.22 , 0.07 , 131.66 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 1 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Q10,Q10 Body,GL062,,, 2 ,Digital,PM & FF,Full Funnel Advanced,6-Oct-25,31-Dec-25,12,86,10,Oct,Dec, 132 , -   , -   , -   , 132 , TRUE , 9 ,,,51%,,,46%,46%,100%,30%,29.8%, 0.22 , 0.07 , 131.66 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 1 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Luminous 630,Polaris,GL009,,, 2 ,Digital,Influencers,Non PM,6-Oct-25,31-Dec-25,12,86,10,Oct,Dec, 29 , -   , -   , -   , 29 , TRUE ,,,,,,,8%,8%,100%,27%,27.4%, 0.22 , 0.06 , 28.97 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 4 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Repair & Care,Repair & Care,EM061,,, 1 ,Digital,PM & FF,Full Funnel Advanced,2-Jun-25,30-Sep-25,17,120,6,Jun,Sep, 183 , -   , 46 , 137 , -   , TRUE , 17 ,,,53%,,,94%,94%,100%,10%,10.2%, 0.22 , 0.25 , 182.92 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 1 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Hand Body,Repair & Care,Repair & Care,EM061,,, 1 ,Digital,Influencers,Non PM,2-Jun-25,30-Sep-25,17,120,6,Jun,Sep, 12 , -   , 9 , 4 , -   , TRUE ,,,,,,,6%,6%,100%,10%,10.2%, 0.22 , 0.25 , 12.34 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 4 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Sun,UV Face,UV Face,EM033,,, 1 ,Traditional,Open TV,Non PM,3-Mar-25,31-May-25,13,89,3,Mar,May, 145 , 48 , 97 , -   , -   , TRUE , 11 ,," 1,031 ",60%,37%,,44%,44%,100%,46%,46.5%, 0.22 , 0.10 , 144.82 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , -   , -   , 2 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Sun,UV Face,UV Face,EM033,,, 2 ,Traditional,Open TV,Non PM,1-Oct-25,31-Dec-25,13,91,10,Oct,Dec, 145 , -   , -   , -   , 145 , TRUE , 11 ,," 1,031 ",60%,37%,,44%,44%,100%,46%,46.5%, 0.22 , 0.10 , 144.82 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 2 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Sun,UV Face,UV Face,EM033,,, 1 ,Digital,PM & FF,Full Funnel Advanced,3-Mar-25,31-May-25,13,89,3,Mar,May, 82 , 27 , 55 , -   , -   , TRUE , 11 ,,,39%,,,31%,31%,100%,46%,46.5%, 0.22 , 0.10 , 82.29 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , -   , -   , 1 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Sun,UV Face,UV Face,EM033,,, 2 ,Digital,PM & FF,Full Funnel Advanced,1-Oct-25,31-Dec-25,13,91,10,Oct,Dec, 82 , -   , -   , -   , 82 , TRUE , 11 ,,,39%,,,31%,31%,100%,46%,46.5%, 0.22 , 0.10 , 82.29 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 1 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Sun,UV Face,UV Face,EM033,,, 1 ,Digital,Other Digital,Non PM,6-Apr-25,30-Sep-25,25,177,4,Apr,Sep, 79 , -   , 39 , 39 , -   , TRUE , 25 ,,,22%,,,6%,6%,100%,46%,46.5%, 0.22 , 0.10 , 79.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 6 ,
, FS 2025 ,2025,CHILE,Nivea,CHILE,Chile,Sun,UV Face,UV Face,EM033,,, 1 ,Digital,influencers,Non PM,3-Mar-25,31-Dec-25,43,303,3,Mar,Dec, 150 , 45 , 11 , 41 , 53 , TRUE ,,,,,,,20%,20%,100%,46%,46.5%, 0.22 , 0.10 , 150.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 4 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Sun,Sun,Sun Range,,,, 1 , Digital , PM & FF ,,15-Jan-25,31-Mar-25,11,75,1,Jan,Mar, 16 , 16 ,,,, TRUE , 10 ,,,60%,,0%,45%,53%,16%,5%,31.5%, 0.53 , 0.50 , 16.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Sun,Sun,Hydro Fluid Tinted (Bacalar),,,, 1 , Digital , PM & FF ,,1-Jun-25,30-Sep-25,17,121,6,Jun,Sep, 28 ,, 11 , 17 ,, TRUE , 16 ,,,60%,,8%,54%,53%,84%,27%,31.5%, 0.53 , 0.20 , 28.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Sun,Sun,Hydro Fluid Tinted (Bacalar),,,, 2 , Digital , PM & FF ,,1-Nov-25,31-Dec-25,9,60,11,Nov,Dec, 13 ,,,, 13 , TRUE , 8 ,,,60%,,8%,54%,53%,84%,27%,31.5%, 0.53 , 0.20 , 13.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Anti Age,Epigenetics,,,, 1 , Digital , PM & FF ,,15-Jan-25,30-Mar-25,11,74,1,Jan,Mar, 54 , 54 ,,,, TRUE , 10 ,,,65%,,5%,52%,54%,94%,48%,50.9%, 0.53 , 0.10 , 54.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Anti Age,Epigenetics,,,, 2 , Digital , PM & FF ,,15-Aug-25,31-Oct-25,11,77,8,Aug,Oct, 65 ,,, 39 , 26 , TRUE , 10 ,,,65%,,5%,52%,54%,94%,48%,50.9%, 0.53 , 0.10 , 65.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , 1.00 , 1.00 , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Anti Age,Elasticity Motown,,,, 1 , Digital , PM & FF ,,1-Apr-25,15-Jun-25,11,75,4,Apr,Jun, 24 ,, 24 ,,, TRUE , 10 ,,,50%,,6%,100%,54%,11%,6%,50.9%, 0.53 , 0.50 , 24.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Anti Pigment,Avengers,,,, 1 , Digital , PM & FF ,,15-Jun-25,15-Aug-25,9,61,6,Jun,Aug, 38 ,, 12 , 26 ,, TRUE , 8 ,,,60%,,5%,63%,46%,29%,7%,24.6%, 0.53 , 0.50 , 38.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Body,Acne,Dermopure Body (Bacne),,,, 1 , Digital , PM & FF ,,1-Apr-25,15-Jun-25,11,75,4,Apr,Jun, 24 ,, 24 ,,, TRUE , 10 ,,,50%,,16%,34%,100%,100%,143%,49.1%, 0.53 , 0.33 , 24.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Acne,Dermopure RL,,,, 1 , Digital , PM & FF ,,1-Oct-25,31-Dec-25,13,91,10,Oct,Dec, 30 ,,,, 30 , TRUE , 12 ,,,50%,,1%,57%,41%,51%,13%,24.5%, 0.53 , 0.33 , 30.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Anti Pigment,The Search is Over,,,, 1 , Digital , PM & FF ,,15-Jan-25,31-Dec-25,50,350,1,Jan,Dec, 34 , 22 , 4 , 2 , 6 , TRUE , 46 ,,,60%,,3%,33%,46%,50%,12%,24.6%, 0.53 , 0.33 , 34.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Anti Age,Epigenetics,,,, 1 , Digital , PM & FF ,,15-Apr-25,31-Dec-25,37,260,4,Apr,Dec, 28 ,, 16 , 6 , 6 , TRUE , 34 ,,,65%,,5%,52%,54%,94%,48%,50.9%, 0.53 , 0.10 , 28.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , 1.00 , 1 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Anti Age,Epigenetics,,,, 1 , Digital , Influencers Organic ,,15-Jan-25,30-Mar-25,11,74,1,Jan,Mar, 60 , 60 ,,,, TRUE , 46 ,,,50%,,5%,30%,28%,94%,48%,50.9%, 0.53 , 0.10 , 60.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 4 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Anti Age,Epigenetics,,,, 2 , Digital , Influencers Organic ,,1-Aug-25,30-Sep-25,9,60,8,Aug,Sep, 60 ,,, 60 ,, TRUE , 48 ,,,50%,,5%,30%,28%,94%,48%,50.9%, 0.53 , 0.10 , 60.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , 1.00 , -   , 4 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Anti Pigment,Avengers,,,, 1 , Digital , Influencers Organic ,,1-Apr-25,31-May-25,9,60,4,Apr,May, 22 ,, 22 ,,, TRUE , 10 ,,,65%,,5%,37%,11%,29%,7%,24.6%, 0.53 , 0.50 , 22.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 4 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Acne,Dermopure Body (Bacne),,,, 1 , Digital , Influencers Organic ,,1-Apr-25,31-May-25,9,60,4,Apr,May, 22 ,, 22 ,,, TRUE , 8 ,,,65%,,,32%,37%,22%,8%,24.5%, 0.53 , 0.33 , 22.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 4 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Sun,Sun,Hydro Fluid Tinted (Bacalar),,,, 1 , Digital , Influencers Organic ,,1-Jun-25,31-Jul-25,9,60,6,Jun,Jul, 43 ,, 22 , 21 ,, TRUE , 8 ,,,60%,,8%,22%,19%,84%,27%,31.5%, 0.53 , 0.20 , 43.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 4 ,
, FS 2025 ,2025,COLOMBIA,Derma,COLOMBIA,Colombia,Face,Acne,Dermopure Cleansing (Yoda),,,, 1 , Digital , Influencers Organic ,,1-Oct-25,31-Dec-25,13,91,10,Oct,Dec, 54 ,,,, 54 , TRUE , 8 ,,,50%,,68%,100%,37%,26%,6%,24.5%, 0.53 , 1.00 , 54.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 4 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Sun,Sun,Sun Range,,,, 1 , Digital , PM & FF ,,15-Jan-25,31-Mar-25,11,75,1,Jan,Mar, 23 , 23 ,,,, TRUE , 10 ,,,60%,,1%,40%,78%,24%,24%,100.0%, 0.53 , 0.50 , 23.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Sun,Sun,Hydro Fluid Tinted (Bacalar),,,, 1 , Digital , PM & FF ,,1-Jun-25,30-Sep-25,17,121,6,Jun,Sep, 51 ,, 23 , 28 ,, TRUE , 16 ,,,60%,,17%,90%,78%,76%,76%,100.0%, 0.53 , 0.20 , 51.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Sun,Sun,Hydro Fluid Tinted (Bacalar),,,, 2 , Digital , PM & FF ,,1-Nov-25,31-Dec-25,9,60,11,Nov,Dec, 18 ,,,, 18 , TRUE , 8 ,,,60%,,17%,90%,78%,76%,76%,100.0%, 0.53 , 0.20 , 18.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Anti Age,Epigenetics,,,, 1 , Digital , PM & FF ,,15-Jan-25,30-Mar-25,11,74,1,Jan,Mar, 120 , 120 ,,,, TRUE , 10 ,,,65%,,23%,88%,90%,85%,53%,62.3%, 0.53 , 0.10 , 120.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Anti Age,Epigenetics,,,, 2 , Digital , PM & FF ,,15-Aug-25,31-Oct-25,11,77,8,Aug,Oct, 120 ,,, 74 , 46 , TRUE , 10 ,,,65%,,23%,88%,90%,85%,53%,62.3%, 0.53 , 0.10 , 120.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , 1.00 , 1.00 , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Anti Age,Elasticity Motown,,,, 1 , Digital , PM & FF ,,1-Apr-25,15-Jun-25,11,75,4,Apr,Jun, 41 ,, 41 ,,, TRUE , 10 ,,,50%,,21%,100%,90%,15%,10%,62.3%, 0.53 , 0.50 , 41.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Anti Pigment,Avengers,,,, 1 , Digital , PM & FF ,,15-Jun-25,15-Aug-25,9,61,6,Jun,Aug, 60 ,, 14 , 46 ,, TRUE , 8 ,,,60%,,10%,92%,46%,38%,7%,19.7%, 0.53 , 0.50 , 60.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Body,Acne,Dermopure Body (Bacne),,,, 1 , Digital , PM & FF ,,1-Apr-25,15-Jun-25,11,75,4,Apr,Jun, 42 ,, 42 ,,, TRUE , 10 ,,,50%,,95%,47%,100%,100%,130%,61.5%, 0.53 , 0.33 , 42.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Acne,Dermopure RL,,,, 1 , Digital , PM & FF ,,1-Oct-25,31-Dec-25,13,91,10,Oct,Dec, 46 ,,,, 46 , TRUE , 12 ,,,50%,,8%,92%,86%,64%,12%,17.9%, 0.53 , 0.33 , 46.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Anti Pigment,The Search is Over,,,, 1 , Digital , PM & FF ,,15-Jan-25,31-Dec-25,50,350,1,Jan,Dec, 19 , 5 , 6 , 2 , 6 , TRUE , 46 ,,,60%,,1%,22%,46%,51%,10%,19.7%, 0.53 , 0.33 , 19.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Anti Age,Epigenetics,,,, 1 , Digital , PM & FF ,,15-Apr-25,31-Dec-25,37,260,4,Apr,Dec, 44 ,, 22 , 7 , 15 , TRUE , 34 ,,,65%,,23%,88%,90%,85%,53%,62.3%, 0.53 , 0.10 , 44.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , 1.00 , 1 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Anti Age,Epigenetics,,,, 1 , Digital , Influencers Organic ,,15-Jan-25,30-Mar-25,11,74,1,Jan,Mar, 9 , 9 ,,,, TRUE , 10 ,,,65%,,23%,4%,4%,85%,53%,62.3%, 0.53 , 0.10 , 9.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 4 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Anti Age,Epigenetics,,,, 2 , Digital , Influencers Organic ,,1-Aug-25,30-Sep-25,9,60,8,Aug,Sep, 10 ,,, 10 ,, TRUE , 8 ,,,65%,,23%,4%,4%,85%,53%,62.3%, 0.53 , 0.10 , 10.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , 1.00 , -   , 4 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Anti Pigment,Avengers,,,, 1 , Digital , Influencers Organic ,,1-Apr-25,31-May-25,9,60,4,Apr,May, 5 ,, 5 ,,, TRUE , 8 ,,,60%,,10%,8%,3%,38%,7%,19.7%, 0.53 , 0.50 , 5.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 4 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Acne,Dermopure Body (Bacne),,,, 1 , Digital , Influencers Organic ,,1-Apr-25,31-May-25,9,60,4,Apr,May, 5 ,, 5 ,,, TRUE , 8 ,,,50%,,,6%,9%,30%,10%,17.9%, 0.53 , 0.33 , 5.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 4 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Sun,Sun,Hydro Fluid Tinted (Bacalar),,,, 1 , Digital , Influencers Organic ,,1-Jun-25,31-Jul-25,9,60,6,Jun,Jul, 10 ,, 5 , 5 ,, TRUE , 24 ,,,60%,,17%,6%,4%,76%,76%,100.0%, 0.53 , 0.20 , 10.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 4 ,
, FS 2025 ,2025,ECUADOR,Derma,ECUADOR,Ecuador,Face,Acne,Dermopure Cleansing (Yoda),,,, 1 , Digital , Influencers Organic ,,1-Oct-25,31-Dec-25,13,91,10,Oct,Dec, 9 ,,,, 9 , TRUE , 12 ,,,50%,,0%,100%,9%,6%,1%,17.9%, 0.53 , 1.00 , 9.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 4 ,
, FS 2025 ,2025,PERU,Derma,PERU,Peru,Sun,Sun,Sun Range,,,, 1 ,Digital,Other Digital,,1-Jan-25,30-Mar-25,13,88,1,Jan,Mar, 41 , 41 , -   , -   , -   , TRUE , 8 ,,,89%,,1%,100%,25%,21%,21%,100.0%, 0.56 , 0.50 , 40.81 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , -   , -   , -   , 6 ,
, FS 2025 ,2025,PERU,Derma,PERU,Peru,Sun,Sun,Actinic,,,, 1 ,Digital,PM & FF,,1-Jun-25,31-Jul-25,9,60,6,Jun,Jul, 17 , -   , 9 , 9 , -   , TRUE , 8 ,,,50%,,13%,100%,53%,9%,9%,100.0%, 0.56 , 0.50 , 17.32 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 1 ,
, FS 2025 ,2025,PERU,Derma,PERU,Peru,Sun,Sun,Hydro Fluid Tinted (Bacalar),,,, 1 ,Digital,PM & FF,,1-Jun-25,31-Jul-25,9,60,6,Jun,Jul, 21 , -   , 11 , 9 ,, TRUE , 16 ,,,89%,,49%,67%,53%,66%,66%,100.0%, 0.56 , 0.17 , 20.61 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 1 ,
, FS 2025 ,2025,PERU,Derma,PERU,Peru,Sun,Sun,Hydro Fluid Tinted (Bacalar),,,, 2 ,Digital,PM & FF,,1-Sep-25,31-Dec-25,17,121,9,Sep,Dec, 64 ,,, 19 , 45 , TRUE , 8 ,,,89%,,49%,67%,53%,66%,66%,100.0%, 0.56 , 0.17 , 63.96 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , 1.00 , 1.00 , 1 ,
, FS 2025 ,2025,PERU,Derma,PERU,Peru,Sun,Sun,Hydro Fluid Tinted (Bacalar),,,, 1 ,Digital,Influencers,,1-Jun-25,31-Jul-25,9,60,6,Jun,Jul, 12 , -   , 7 , 5 ,, TRUE , 16 ,,,89%,,49%,33%,22%,66%,66%,100.0%, 0.56 , 0.17 , 12.02 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , -   , 4 ,
